å½•éŸ³,time_Base,AudioTimeLength,time_SpeechStart,time_SpeechEnd,time_EndAudioData,time_Result,result_status,time_resume,ISR_Mode, other, Result_content,rc,Confidence_score,Result
/usb1/PcmRes/isr/English/AnswerCall/00000021_code.pcm,1140462464,1839,1140463243,2029,1140464305,1140465204,MSG_Result,899,1,0,i want a cup telephone ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6800000000000001,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""a cup telephone"",""poi"":""cup telephone"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""i want a cup telephone ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/AnswerCall/00000022_code.pcm,1140465229,1761,1140466008,1893,1140466991,1140467981,MSG_Result,990,1,0,i want a cup the phone ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6000000000000001,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""a cup the phone"",""poi"":""cup the phone"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""i want a cup the phone ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/AnswerCall/00000023_code.pcm,1140468008,1640,1140468787,1682,1140469650,1140470569,MSG_Result,919,1,0,i want take a phone ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.6800000000000001,""rc"":0,""semantic"":{""slots"":{""name"":""take a""}},""service"":""contacts"",""text"":""i want take a phone ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/AnswerCall/00000024_code.pcm,1140470597,1869,1140471377,2157,1140472468,1140473424,MSG_Result,956,1,0,i want left the telephone ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""name"":""left the""}},""service"":""contacts"",""text"":""i want left the telephone ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/AnswerCall/00000025_code.pcm,1140473450,1755,1140474229,1855,1140475207,1140476191,MSG_Result,984,1,0,i want to listen telephone ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.6800000000000001,""rc"":0,""semantic"":{""slots"":{""name"":""listen telephone""}},""service"":""contacts"",""text"":""i want to listen telephone ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/AnswerCall/00000026_code.pcm,1140476213,1628,1140476992,1748,1140477843,1140478707,MSG_Result,864,1,0,i want left the phone ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.6800000000000001,""rc"":0,""semantic"":{""slots"":{""name"":""left the""}},""service"":""contacts"",""text"":""i want left the phone ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/AnswerCall/00000027_code.pcm,1140478729,1520,1140479508,1621,1140480251,1140481318,MSG_Result,1067,1,0,i want to listen phone ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""PLAY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""source"":""phone""}},""service"":""music"",""text"":""i want to listen phone ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/AnswerCall/00000028_code.pcm,1140481337,1181,1140482117,1279,1140482519,1140483378,MSG_Result,859,1,0,i want to answer ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.8,""rc"":0,""semantic"":{""slots"":{""name"":""answer""}},""service"":""contacts"",""text"":""i want to answer ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/AnswerCall/00000029_code.pcm,1140483404,1332,1140484183,1382,1140484736,1140485605,MSG_Result,869,1,0,i want a cup ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.8,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""a cup"",""poi"":""cup"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""i want a cup ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/AnswerCall/00000030_code.pcm,1140485632,1170,1140486413,1232,1140486804,1140487609,MSG_Result,805,1,0,i want left ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.7333000000000001,""rc"":0,""semantic"":{""slots"":{""name"":""left""}},""service"":""contacts"",""text"":""i want left ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000001_code.pcm,1140487649,1798,1140488398,2073,1140489449,1140490545,MSG_Result,1096,1,0,launch clash of plans ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""launch clash""}},""service"":""contacts"",""text"":""launch clash of plans ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000002_code.pcm,1140490573,1555,1140491322,1622,1140492130,1140493045,MSG_Result,915,1,0,launch class royal ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""launch class""}},""service"":""contacts"",""text"":""launch class royal ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000003_code.pcm,1140493072,1252,1140493851,1289,1140494324,1140495038,MSG_Result,714,1,0,longshan store ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.6000000000000001,""rc"":0,""semantic"":{""slots"":{""location"":{""area"":""longshan county"",""areaAddr"":""longshan"",""ori_loc"":""longshan"",""type"":""LOC_BASIC""}}},""service"":""map"",""text"":""longshan store ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000004_code.pcm,1140495067,1708,1140495817,1751,1140496777,1140497631,MSG_Result,854,1,0,open clash of plans ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.4,""rc"":0,""semantic"":{""slots"":{""name"":""clash of""}},""service"":""contacts"",""text"":""open clash of plans ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000005_code.pcm,1140497664,1470,1140498416,1664,1140499136,1140500457,MSG_Result,1321,1,0,open classroom l ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.4667,""rc"":0,""semantic"":{""slots"":{""name"":""classroom l""}},""service"":""contacts"",""text"":""open classroom l ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000006_code.pcm,1140500489,1203,1140501240,1441,1140501694,1140502945,MSG_Result,1251,1,0,open at store ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.4667,""rc"":0,""semantic"":{""slots"":{""name"":""at store""}},""service"":""contacts"",""text"":""open at store ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000007_code.pcm,1140503000,1901,1140503813,2039,1140504903,1140506198,MSG_Result,1295,1,0,start class of plans ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""start class""}},""service"":""contacts"",""text"":""start class of plans ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000008_code.pcm,1140506224,1642,1140507036,1738,1140507866,1140509075,MSG_Result,1209,1,0,start plants royal ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""start plants""}},""service"":""contacts"",""text"":""start plants royal ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000009_code.pcm,1140509103,1313,1140509917,1416,1140510418,1140511619,MSG_Result,1201,1,0,start at store ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""start at""}},""service"":""contacts"",""text"":""start at store ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000010_code.pcm,1140511643,1448,1140512425,1666,1140513093,1140514442,MSG_Result,1349,1,0,flash and plants ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""and plants""}},""service"":""contacts"",""text"":""flash and plants ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000011_code.pcm,1140514476,1190,1140515258,1345,1140515668,1140516766,MSG_Result,1098,1,0,flash real ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""flash real""}},""service"":""contacts"",""text"":""flash real ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000012_code.pcm,1140516792,899,1140517543,1122,1140517693,1140518741,MSG_Result,1048,1,0,store ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""location"":{""city"":""CURRENT_CITY"",""ori_loc"":""store"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""},""name"":""store""}},""service"":""lbs"",""text"":""store ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000013_code.pcm,1140518779,2315,1140519560,2418,1140521096,1140523208,MSG_Result,2112,1,0,i want lunch clash of plans ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.4667,""rc"":0,""semantic"":{""slots"":{""name"":""lunch clash""}},""service"":""contacts"",""text"":""i want lunch clash of plans ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000014_code.pcm,1140523436,2002,1140524218,2371,1140525438,1140527265,MSG_Result,1827,1,0,i want lunch clash royal ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""name"":""lunch clash""}},""service"":""contacts"",""text"":""i want lunch clash royal ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000015_code.pcm,1140527291,1842,1140528072,2243,1140529133,1140530748,MSG_Result,1615,1,0,i want lunch at store ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""name"":""lunch at""}},""service"":""contacts"",""text"":""i want lunch at store ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000016_code.pcm,1140530784,2253,1140531567,2505,1140533039,1140534844,MSG_Result,1805,1,0,i want to open clash of plans ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.5429000000000001,""rc"":0,""semantic"":{""slots"":{""name"":""open clash""}},""service"":""contacts"",""text"":""i want to open clash of plans ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000017_code.pcm,1140534877,1902,1140535658,2015,1140536779,1140538345,MSG_Result,1566,1,0,i want to open classroom l ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.6000000000000001,""rc"":0,""semantic"":{""slots"":{""name"":""open classroom""}},""service"":""contacts"",""text"":""i want to open classroom l ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000018_code.pcm,1140538380,1649,1140539161,1983,1140540031,1140541564,MSG_Result,1533,1,0,i want to open up store ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.6000000000000001,""rc"":0,""semantic"":{""slots"":{""name"":""open up""}},""service"":""contacts"",""text"":""i want to open up store ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000019_code.pcm,1140541599,2349,1140542380,2589,1140543950,1140545852,MSG_Result,1902,1,0,i want star class of plans ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.4667,""rc"":0,""semantic"":{""slots"":{""name"":""star class""}},""service"":""contacts"",""text"":""i want star class of plans ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000020_code.pcm,1140545900,2046,1140546692,2240,1140547948,1140549594,MSG_Result,1646,1,0,i want star class real ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.52,""rc"":0,""semantic"":{""slots"":{""name"":""star class""}},""service"":""contacts"",""text"":""i want star class real ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000021_code.pcm,1140549631,1845,1140550419,2132,1140551478,1140553073,MSG_Result,1595,1,0,i want to start at store ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.6000000000000001,""rc"":0,""semantic"":{""slots"":{""name"":""start at""}},""service"":""contacts"",""text"":""i want to start at store ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000022_code.pcm,1140553106,1901,1140553924,2081,1140555008,1140556842,MSG_Result,1834,1,0,i want a clash of plans ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.6000000000000001,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""a clash of plans"",""poi"":""clash of plans"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""i want a clash of plans ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000023_code.pcm,1140556870,1657,1140557652,1896,1140558529,1140560145,MSG_Result,1616,1,0,i want clutch real ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.6000000000000001,""rc"":0,""semantic"":{""slots"":{""name"":""clutch real""}},""service"":""contacts"",""text"":""i want clutch real ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/App/00000024_code.pcm,1140560173,1427,1140560961,1685,1140561603,1140563069,MSG_Result,1466,1,0,i want at store ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""QUERY"",""pk_score"":0.6000000000000001,""rc"":0,""semantic"":{""slots"":{""name"":""at store""}},""service"":""contacts"",""text"":""i want at store ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000001_code.pcm,1140563107,693,1140563859,752,1140563858,1140564664,MSG_Result,806,1,0,zero,0,1033,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1033"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""zero"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""zero"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000002_code.pcm,1140564693,598,1140565360,667,1140565359,0,MSG_Error,3154401937,1,10015,,,,""
/usb1/PcmRes/isr/English/Call/00000003_code.pcm,1140566191,500,1140566753,562,1140566752,0,MSG_Error,3154400544,1,10015,,,,""
/usb1/PcmRes/isr/English/Call/00000004_code.pcm,1140567632,579,1140568296,664,1140568295,1140568915,MSG_Result,620,1,0,three,0,1084,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1084"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""three"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""three"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000005_code.pcm,1140568936,661,1140569663,727,1140569663,1140570650,MSG_Result,987,1,0,four,0,1219,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1219"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""four"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""four"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000006_code.pcm,1140570678,791,1140571460,935,1140571470,1140572374,MSG_Result,904,1,0,five,0,1092,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1092"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""five"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""five"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000007_code.pcm,1140572400,752,1140573162,810,1140573162,1140574264,MSG_Result,1102,1,0,six,0,1156,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1156"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""six"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""six"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000008_code.pcm,1140574285,714,1140575069,784,1140575069,1140575865,MSG_Result,796,1,0,seven,0,1428,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1428"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""seven"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""seven"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000009_code.pcm,1140575889,563,0,0,1140576684,0,No_Speech,3154390612,1,0,,,,""
/usb1/PcmRes/isr/English/Call/00000010_code.pcm,1140576699,672,1140577436,737,1140577436,0,MSG_Error,3154389860,1,10015,,,,""
/usb1/PcmRes/isr/English/Call/00000011_code.pcm,1140578202,1165,1140578953,1317,1140579369,1140580272,MSG_Result,903,1,0,one one zero,0,1249,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1249"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""one one zero""}},""service"":""telephone"",""text"":""one one zero"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000012_code.pcm,1140580301,1105,1140581057,1230,1140581408,1140582363,MSG_Result,955,1,0,one one nine,0,1069,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1069"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""one one nine""}},""service"":""telephone"",""text"":""one one nine"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000013_code.pcm,1140582392,1113,1140583145,1276,1140583507,1140584521,MSG_Result,1014,1,0,one one four,0,1142,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1142"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""one one four""}},""service"":""telephone"",""text"":""one one four"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000014_code.pcm,1140584561,1186,1140585342,1492,1140585749,1140586760,MSG_Result,1011,1,0,one two zero,0,1104,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1104"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""one two zero""}},""service"":""telephone"",""text"":""one two zero"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000015_code.pcm,1140586795,1163,1140587547,1281,1140587960,1140588868,MSG_Result,908,1,0,nine one one,0,1184,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1184"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""nine one one""}},""service"":""telephone"",""text"":""nine one one"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000016_code.pcm,1140588899,1969,1140589651,2106,1140590870,1140591688,MSG_Result,818,1,0,one zero zero eight six ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""one zero zero eight six""}},""service"":""telephone"",""text"":""one zero zero eight six ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000017_code.pcm,1140591727,1961,1140592479,2087,1140593690,1140594541,MSG_Result,851,1,0,one zero zero one zero,0,1456,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1456"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""one zero zero one zero""}},""service"":""telephone"",""text"":""one zero zero one zero"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000018_code.pcm,1140594620,1952,1140595377,2016,1140596572,1140597526,MSG_Result,954,1,0,one zero zero one one,0,1396,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1396"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""one zero zero one one""}},""service"":""telephone"",""text"":""one zero zero one one"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000019_code.pcm,1140597561,2054,1140598313,2186,1140599617,1140600312,MSG_Result,695,1,0,one zero zero zero zero ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""one zero zero zero zero""}},""service"":""telephone"",""text"":""one zero zero zero zero ¡£"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000020_code.pcm,1140600353,3106,1140601135,3166,1140603461,1140604489,MSG_Result,1028,1,0,one eight six two two two two two one two zero,0,1375,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1375"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""one eight six two two two two two one two zero""}},""service"":""telephone"",""text"":""one eight six two two two two two one two zero"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000021_code.pcm,1140604531,3301,1140605306,3359,1140607833,1140608684,MSG_Result,851,1,0,one three seven two two two two two one two zero,0,1399,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1399"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""one three seven two two two two two one two zero""}},""service"":""telephone"",""text"":""one three seven two two two two two one two zero"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000022_code.pcm,1140608728,3075,1140609479,3235,1140611805,1140612816,MSG_Result,1011,1,0,one eight nine two two two two two one two zero,0,1358,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1358"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""one eight nine two two two two two one two zero""}},""service"":""telephone"",""text"":""one eight nine two two two two two one two zero"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000023_code.pcm,1140612868,3728,1140613628,3815,1140616599,1140617533,MSG_Result,934,1,0,one three nine two two two two two one two zero,0,1384,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1384"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""one three nine two two two two two one two zero""}},""service"":""telephone"",""text"":""one three nine two two two two two one two zero"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000024_code.pcm,1140617576,3056,1140618340,3132,1140620634,1140621686,MSG_Result,1052,1,0,one eight six two two two two two one two one,0,1331,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1331"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""one eight six two two two two two one two one""}},""service"":""telephone"",""text"":""one eight six two two two two two one two one"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000025_code.pcm,1140621726,3129,1140622477,3194,1140624857,1140625819,MSG_Result,962,1,0,one three seven two two two two two one two one,0,1362,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1362"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""one three seven two two two two two one two one""}},""service"":""telephone"",""text"":""one three seven two two two two two one two one"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000026_code.pcm,1140625867,2929,1140626650,3105,1140628799,1140629808,MSG_Result,1009,1,0,one eight nine two two two two two one two one,0,1314,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1314"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""one eight nine two two two two two one two one""}},""service"":""telephone"",""text"":""one eight nine two two two two two one two one"",""version"":""3.5.0.1190""}
"
/usb1/PcmRes/isr/English/Call/00000027_code.pcm,1140629859,3587,1140630610,3680,1140633449,1140634424,MSG_Result,975,1,0,one three nine two two two two two one two one,0,1368,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1368"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""code"":""one three nine two two two two two one two one""}},""service"":""telephone"",""text"":""one three nine two two two two two one two one"",""version"":""3.5.0.1190""}
"
