strAudioPath,text,operation1,operation2,operation equal?(%) 2383/2567=92.83%,service1,service2,service equal?(%) 2476/2567=96.46%,slots1,slots2,slots equal?(%) 2172/2567=84.61%,OnlyInNliResult1,OnlyInNliResult2,ValueDifferent,all equal?(%) 2171/2567=84.57%
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0187-04.pcm,暂停一下,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""pause""}}","{""slots"": {""insType"": ""pause""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0187-05.pcm,继续播放,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""replay""}}","{""slots"": {""insType"": ""replay""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0188-01.pcm,我要听降央卓玛的歌曲,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""降央卓玛""}}","{""slots"": {""artist"": ""降央卓玛""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0188-02.pcm,降央卓玛唱过什么歌,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""降央卓玛""}}","{""slots"": {""artist"": ""降央卓玛""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0188-03.pcm,选择他的最火的一首,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0188-04.pcm,声音小一点,INSTRUCTION,INSTRUCTION,True,cmd,cmd,True,"{""slots"": {""insType"": ""VOLUME_MINUS""}}","{""slots"": {""insType"": ""VOLUME_MINUS""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0189-01.pcm,唱一下卓依婷唱的云南歌,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""卓依婷"", ""song"": ""云南""}}","{""slots"": {""artist"": ""卓依婷"", ""song"": ""云南""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0189-02.pcm,换一首她的风中有朵雨做的云,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""卓依婷"", ""song"": ""风中有朵雨做的云""}}","{""slots"": {""artist"": ""卓依婷"", ""song"": ""风中有朵雨做的云""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0189-03.pcm,有没有这首歌的相似歌曲,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""song"": ""风中有朵雨做的云"", ""insType"": ""similar""}}","{""slots"": {""insType"": ""similar"", ""song"": ""风中有朵雨做的云""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0189-04.pcm,先暂停吧,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""pause""}}","{""slots"": {""insType"": ""pause""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0189-05.pcm,继续播放,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""replay""}}","{""slots"": {""insType"": ""replay""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0190-01.pcm,来一首刘德华的忘情水,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""刘德华"", ""song"": ""忘情水""}}","{""slots"": {""artist"": ""刘德华"", ""song"": ""忘情水""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0190-02.pcm,搜藏到歌单,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0190-03.pcm,取消收藏,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0190-04.pcm,播放刘德华演唱会的歌曲,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""刘德华"", ""version"": ""演唱会""}}","{""slots"": {""version"": ""演唱会"", ""artist"": ""刘德华""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0191-01.pcm,我想听爱情万万岁,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""爱情万万岁""}}","{""slots"": {""song"": ""爱情万万岁""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0191-02.pcm,不好听,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""dislike""}}","{""slots"": {""insType"": ""dislike""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0191-03.pcm,查找网络歌曲,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""tags"": ""网络""}}","{""slots"": {""tags"": ""网络""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0191-04.pcm,am顺序播放吧,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0192-01.pcm,听羞答答的玫瑰,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0192-02.pcm,羞答答的玫瑰静悄悄地开出自哪个专辑,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0192-03.pcm,这个专辑里还有什么歌,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""exclude#sourceType"": ""专辑""}}","{""slots"": {""exclude#sourceType"": ""专辑""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0192-04.pcm,随机播放这个专辑里的歌曲,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""sourceType"": ""专辑""}}","{""slots"": {""sourceType"": ""专辑""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0192-05.pcm,声音调到最大,INSTRUCTION,INSTRUCTION,True,cmd,cmd,True,"{""slots"": {""insType"": ""VOLUME_MAX""}}","{""slots"": {""insType"": ""VOLUME_MAX""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0193-01.pcm,你好,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0193-02.pcm,有没有齐秦唱的原来的我,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""齐秦"", ""song"": ""原来的我""}}","{""slots"": {""artist"": ""齐秦"", ""song"": ""原来的我""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0193-03.pcm,播放齐秦姐姐齐豫的歌,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""齐秦|齐豫""}}","{""slots"": {""artist"": ""齐秦|齐豫""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0193-04.pcm,好听再放一遍,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0193-05.pcm,退出播放,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""close""}}","{""slots"": {""insType"": ""close""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0194-01.pcm,大张伟的歌,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""大张伟""}}","{""slots"": {""artist"": ""大张伟""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0194-02.pcm,换一首大张伟的流星,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""大张伟"", ""song"": ""流星""}}","{""slots"": {""artist"": ""大张伟"", ""song"": ""流星""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0194-03.pcm,下一首吧,VIEWCMD,VIEWCMD,True,musicX,musicX,True,"{""slots"": {""viewCmd"": ""下一首""}}","{""slots"": {""viewCmd"": ""下一首""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0194-04.pcm,休眠,INSTRUCTION,INSTRUCTION,True,cmd,cmd,True,"{""slots"": {""insType"": ""SLEEP""}}","{""slots"": {""insType"": ""SLEEP""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0195-01.pcm,播放轻音乐,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""tags"": ""轻音乐""}}","{""slots"": {""tags"": ""轻音乐""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0195-02.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0195-03.pcm,来几首其他葫芦丝名曲,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""tags"": ""葫芦丝"", ""sourceType"": ""其他""}}","{""slots"": {""sourceType"": ""其他"", ""tags"": ""葫芦丝""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0195-04.pcm,这首不错,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0196-01.pcm,播放李宗盛的歌,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""李宗盛""}}","{""slots"": {""artist"": ""李宗盛""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0196-02.pcm,来一首李宗盛演唱会的歌,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""李宗盛"", ""version"": ""演唱会""}}","{""slots"": {""version"": ""演唱会"", ""artist"": ""李宗盛""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0196-03.pcm,下一首,VIEWCMD,VIEWCMD,True,musicX,musicX,True,"{""slots"": {""viewCmd"": ""下一首""}}","{""slots"": {""viewCmd"": ""下一首""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0196-04.pcm,快进,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""speed""}}","{""slots"": {""insType"": ""speed""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0196-05.pcm,继续下一首,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0197-01.pcm,听歌曲告白气球,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""告白气球""}}","{""slots"": {""song"": ""告白气球""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0197-02.pcm,不要周杰伦的,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""exclude#artist"": ""周杰伦"", ""song"": ""告白气球""}}","{""slots"": {""exclude#artist"": ""周杰伦"", ""song"": ""告白气球""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0197-03.pcm,我想听翻唱的女声版告白气球,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""gender"": ""女"", ""song"": ""告白气球""}}","{""slots"": {""gender"": ""女"", ""song"": ""告白气球""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0197-04.pcm,再放一遍告白气球,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""告白气球""}}","{""slots"": {""song"": ""告白气球""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0197-05.pcm,收藏到我的歌单,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0198-01.pcm,放一首丑八怪,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""丑八怪""}}","{""slots"": {""song"": ""丑八怪""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0198-02.pcm,丑八怪出自薛之谦的哪个专辑,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0198-03.pcm,薛之谦其他某点播量高的歌曲,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0198-04.pcm,算了,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0198-05.pcm,增大声音,INSTRUCTION,INSTRUCTION,True,cmd,cmd,True,"{""slots"": {""insType"": ""VOLUME_PLUS""}}","{""slots"": {""insType"": ""VOLUME_PLUS""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0199-01.pcm,黄家驹的喜欢你,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""黄家驹"", ""song"": ""喜欢你""}}","{""slots"": {""artist"": ""黄家驹"", ""song"": ""喜欢你""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0199-02.pcm,换首beyond的光辉岁月,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""band"": ""beyond"", ""song"": ""光辉岁月""}}","{""slots"": {""band"": ""beyond"", ""song"": ""光辉岁月""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0199-03.pcm,再换一首,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": {}}","{""slots"": {}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0199-04.pcm,下载这首歌,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0200-01.pcm,播放情书,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""情书""}}","{""slots"": {""song"": ""情书""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0200-02.pcm,情书出自李宇春的哪张专辑,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0200-03.pcm,播放李宇春的其他歌曲,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""exclude#song"": ""情书"", ""artist"": ""李宇春""}}","{""slots"": {""exclude#song"": ""情书"", ""artist"": ""李宇春""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0200-04.pcm,推荐几首类似的歌曲,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""similar""}}","{""slots"": {""insType"": ""similar""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0200-05.pcm,暂停播放,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""pause""}}","{""slots"": {""insType"": ""pause""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0201-01.pcm,播放sd音乐,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""mediaSource"": ""sd""}}","{""slots"": {""mediaSource"": ""sd""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0201-02.pcm,不要a s d你的手我要听网络歌曲,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0201-03.pcm,播放网络歌曲里面排行第一的播放,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0201-04.pcm,播放下一曲,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""next""}}","{""slots"": {""insType"": ""next""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0202-01.pcm,播放秋风落叶,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""秋风落叶""}}","{""slots"": {""song"": ""秋风落叶""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0202-02.pcm,查找相似的歌曲,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0202-03.pcm,这首是谁唱的,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""song"": ""回忆总想哭"", ""insType"": ""broadcastsinger""}}","{""slots"": {""insType"": ""broadcastsinger"", ""song"": ""回忆总想哭""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0202-04.pcm,播放她的其他歌曲听听呢,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""exclude#song"": ""回忆总想哭"", ""artist"": ""姜玉阳""}}","{""slots"": {""exclude#song"": ""回忆总想哭"", ""artist"": ""姜玉阳""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0202-05.pcm,收藏这首歌,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""collect""}}","{""slots"": {""insType"": ""collect""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0203-01.pcm,播放平凡之路,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""平凡之路""}}","{""slots"": {""song"": ""平凡之路""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0203-02.pcm,选择狮子合唱团的平凡之路,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0203-03.pcm,下一首,VIEWCMD,VIEWCMD,True,musicX,musicX,True,"{""slots"": {""viewCmd"": ""下一首""}}","{""slots"": {""viewCmd"": ""下一首""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0203-04.pcm,快退吧,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""rewind""}}","{""slots"": {""insType"": ""rewind""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0203-05.pcm,暂停播放,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""pause""}}","{""slots"": {""insType"": ""pause""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0204-01.pcm,播放男人不该让女人流泪,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""男人不该让女人流泪""}}","{""slots"": {""song"": ""男人不该让女人流泪""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0204-02.pcm,要蒙面唱将里的原声伴奏,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0204-03.pcm,播放他在蒙面唱将里唱的其他歌曲,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""exclude#song"": ""男人不该让女人流泪"", ""artist"": ""李好"", ""song"": ""蒙面""}}","{""slots"": {""exclude#song"": ""男人不该让女人流泪"", ""artist"": ""李好"", ""song"": ""蒙面""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0204-04.pcm,切换下一首,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": {}}","{""slots"": {}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0204-05.pcm,重播这首歌,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""repeat""}}","{""slots"": {""insType"": ""repeat""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0205-01.pcm,我想听小苹果,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""小苹果""}}","{""slots"": {""song"": ""小苹果""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0205-02.pcm,播放小朋友唱的小苹果,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""小苹果""}}","{""slots"": {""song"": ""小苹果""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0205-03.pcm,这个好听可以下载流畅音质的,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0205-04.pcm,切换下一首吧,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": {}}","{""slots"": {}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0206-01.pcm,播放魔法城堡,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""魔法城堡""}}","{""slots"": {""song"": ""魔法城堡""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0206-02.pcm,来一首女生版的魔法城堡,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""gender"": ""女"", ""song"": ""魔法城堡""}}","{""slots"": {""gender"": ""女"", ""song"": ""魔法城堡""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0206-03.pcm,重播魔法城堡,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""魔法城堡""}}","{""slots"": {""song"": ""魔法城堡""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0206-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0206-05.pcm,开始播放,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0207-01.pcm,播放歌曲青春修炼手册,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""青春修炼手册""}}","{""slots"": {""song"": ""青春修炼手册""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0207-02.pcm,来一首其他人翻唱的青春修炼手册,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""exclude#artist"": ""TFBOYS"", ""song"": ""青春修炼手册""}}","{""slots"": {""exclude#artist"": ""TFBOYS"", ""song"": ""青春修炼手册""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0207-03.pcm,循环播放这首歌,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""cycle""}}","{""slots"": {""insType"": ""cycle""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0207-04.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0207-05.pcm,切换下一首,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": {}}","{""slots"": {}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0208-01.pcm,播放歌曲,RANDOM_SEARCH,RANDOM_SEARCH,True,musicX,musicX,True,"{""slots"": {}}","{""slots"": {}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0208-02.pcm,大王叫我来巡山是哪部电影里的歌,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0208-03.pcm,不听歌了我要看这个电影,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0208-04.pcm,屏幕调为夜间模式,DISPLAY_MODE_NIGHT,DISPLAY_MODE_NIGHT,True,mapU,mapU,True,"{""slots"": {""insType"": ""DISPLAY_MODE_NIGHT""}}","{""slots"": {""insType"": ""DISPLAY_MODE_NIGHT""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0208-05.pcm,开始播放,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0209-01.pcm,我要听乌兰托娅的歌,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""乌兰托娅""}}","{""slots"": {""artist"": ""乌兰托娅""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0209-02.pcm,来一首乌兰托娅的套马杆,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""artist"": ""乌兰托娅"", ""song"": ""套马杆""}}","{""slots"": {""artist"": ""乌兰托娅"", ""song"": ""套马杆""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0209-03.pcm,推荐与五乌兰托娅风格类似的歌手,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0209-04.pcm,随机播放该歌手的歌曲,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0210-01.pcm,搜索音乐蒙娜丽莎的眼泪,PLAY,PLAY,True,musicX,musicX,True,"{""slots"": {""song"": ""蒙娜丽莎的眼泪""}}","{""slots"": {""song"": ""蒙娜丽莎的眼泪""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0210-02.pcm,暂停暂停,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0210-03.pcm,我要听的是,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0210-04.pcm,重播这首歌,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""insType"": ""repeat""}}","{""slots"": {""insType"": ""repeat""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0210-05.pcm,把这首歌添加到我的歌单,INSTRUCTION,INSTRUCTION,True,musicX,musicX,True,"{""slots"": {""song"": ""蒙娜丽莎的眼泪"", ""sourceType"": ""歌单"", ""insType"": ""insert""}}","{""slots"": {""insType"": ""insert"", ""sourceType"": ""歌单"", ""song"": ""蒙娜丽莎的眼泪""}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0211-01.pcm,鹿邑县,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0211-02.pcm,不要一周的我只要今天一天的天气,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0211-03.pcm,那中午11点半的温度是多少,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""queryType"": ""内容"", ""location"": {""type"": ""LOC_POI"", ""city"": ""CURRENT_CITY"", ""poi"": ""CURRENT_POI""}, ""subfocus"": ""温度"", ""datetime"": {""type"": ""DT_BASIC"", ""timeOrig"": ""中午11点半"", ""dateOrig"": ""今天"", ""date"": ""2017-07-12"", ""time"": ""11:30:00""}}}","{""slots"": {""subfocus"": ""温度"", ""datetime"": {""timeOrig"": ""中午11点半"", ""type"": ""DT_BASIC""}, ""queryType"": ""内容"", ""location"": {""city"": ""CURRENT_CITY"", ""type"": ""LOC_POI"", ""poi"": ""CURRENT_POI""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0211-04.pcm,大概什么时间录入,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0212-01.pcm,今天上海市,QUERY,QUERY,True,weather,weather,True,"{""slots"": {""queryType"": ""内容"", ""location"": {""type"": ""LOC_BASIC"", ""city"": ""上海市"", ""cityAddr"": ""上海""}, ""subfocus"": ""温度"", ""datetime"": {""type"": ""DT_BASIC"", ""timeOrig"": ""中午11点半"", ""dateOrig"": ""今天"", ""date"": ""2017-07-12"", ""time"": ""11:30:00""}}}","{""slots"": {""subfocus"": ""温度"", ""datetime"": {""timeOrig"": ""中午11点半"", ""dateOrig"": ""今天"", ""type"": ""DT_BASIC""}, ""queryType"": ""内容"", ""location"": {""cityAddr"": ""上海"", ""city"": ""上海市"", ""type"": ""LOC_BASIC""}}}",True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0212-02.pcm,空气质量指数是多少啊,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0212-03.pcm,,,,True,,,True,,,True,,,,True
C:/Users/qqxiong/Desktop/AIUI/AIUI/sr/600/0212-04.pcm,号的,,,True,,,True,,,True,,,,True
