å½•éŸ³,time_Base,AudioTimeLength,time_SpeechStart,time_SpeechEnd,time_EndAudioData,time_Result,result_status,time_resume,ISR_Mode, other, Result_content,rc,Confidence_score,Result
/fs/usb0/PcmRes/isr/English/Other/00000040_code.pcm,4215665782,2165,4215666565,2359,4215667965,4215668634,MSG_Result,669,1,0,temperature twenty three degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""temperature"":""23""}},""service"":""airControl"",""text"":""temperature twenty three degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000041_code.pcm,4215668915,2938,4215669668,3072,4215671873,4215672327,MSG_Result,454,1,0,temperature twenty three point five degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""temperature"":""23.5""}},""service"":""airControl"",""text"":""temperature twenty three point five degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000042_code.pcm,4215672507,2185,4215673262,2338,4215674712,4215675413,MSG_Result,701,1,0,temperature twenty four degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""temperature"":""24""}},""service"":""airControl"",""text"":""temperature twenty four degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000043_code.pcm,4215675625,2966,4215676384,3088,4215678611,4215679039,MSG_Result,428,1,0,temperature twenty four point five degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""temperature"":""24.5""}},""service"":""airControl"",""text"":""temperature twenty four point five degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000044_code.pcm,4215679289,2229,4215680046,2369,4215681544,4215682157,MSG_Result,613,1,0,temperature twenty five degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""temperature"":""25""}},""service"":""airControl"",""text"":""temperature twenty five degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000045_code.pcm,4215682393,3017,4215683145,3100,4215685445,4215686056,MSG_Result,611,1,0,temperature twenty five point five degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""temperature"":""25.5""}},""service"":""airControl"",""text"":""temperature twenty five point five degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000046_code.pcm,4215686296,2244,4215687086,2450,4215688564,4215689148,MSG_Result,584,1,0,temperature twenty six degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""temperature"":""26""}},""service"":""airControl"",""text"":""temperature twenty six degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000047_code.pcm,4215689365,3020,4215690131,3122,4215692410,4215692798,MSG_Result,388,1,0,temperature twenty six point five degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""temperature"":""26.5""}},""service"":""airControl"",""text"":""temperature twenty six point five degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000048_code.pcm,4215693037,2276,4215693793,2417,4215695416,4215695960,MSG_Result,544,1,0,temperature twenty seven degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""temperature"":""27""}},""service"":""airControl"",""text"":""temperature twenty seven degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000049_code.pcm,4215696192,3065,4215696948,3134,4215699279,4215699733,MSG_Result,454,1,0,temperature twenty seven point five degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""temperature"":""27.5""}},""service"":""airControl"",""text"":""temperature twenty seven point five degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000050_code.pcm,4215699970,2088,4215700758,2246,4215702074,4215702732,MSG_Result,658,1,0,temperature twenty eight degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""temperature"":""28""}},""service"":""airControl"",""text"":""temperature twenty eight degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000051_code.pcm,4215703004,2870,4215703767,3005,4215705895,4215706397,MSG_Result,502,1,0,temperature twenty eight point five degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""temperature"":""28.5""}},""service"":""airControl"",""text"":""temperature twenty eight point five degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000052_code.pcm,4215706694,2166,4215707448,2291,4215708888,4215709384,MSG_Result,496,1,0,temperature twenty nine degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""temperature"":""29""}},""service"":""airControl"",""text"":""temperature twenty nine degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000053_code.pcm,4215709587,2954,4215710344,3083,4215712562,4215713006,MSG_Result,444,1,0,temperature twenty nine point five degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""temperature"":""29.5""}},""service"":""airControl"",""text"":""temperature twenty nine point five degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000054_code.pcm,4215713171,1843,4215713965,1947,4215715028,4215715701,MSG_Result,673,1,0,temperatures thirty degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":0.7333000000000001,""rc"":0,""semantic"":{""slots"":{""temperature"":""30""}},""service"":""airControl"",""text"":""temperatures thirty degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000055_code.pcm,4215715939,2616,4215716697,2715,4215718570,4215719052,MSG_Result,482,1,0,temperatures thirty point five degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":0.84,""rc"":0,""semantic"":{""slots"":{""temperature"":""30.5""}},""service"":""airControl"",""text"":""temperatures thirty point five degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000056_code.pcm,4215719363,2147,4215720119,2265,4215721527,4215722164,MSG_Result,637,1,0,temperatures thirty one degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":0.8,""rc"":0,""semantic"":{""slots"":{""temperature"":""31""}},""service"":""airControl"",""text"":""temperatures thirty one degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000057_code.pcm,4215722595,2946,4215723353,3073,4215725559,4215725989,MSG_Result,430,1,0,temperatures thirty one point five degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":0.8667,""rc"":0,""semantic"":{""slots"":{""temperature"":""31.5""}},""service"":""airControl"",""text"":""temperatures thirty one point five degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000058_code.pcm,4215726158,2063,4215726910,2182,4215728241,4215728920,MSG_Result,679,1,0,temperatures thirty two degrees ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SET"",""pk_score"":0.8,""rc"":0,""semantic"":{""slots"":{""temperature"":""32""}},""service"":""airControl"",""text"":""temperatures thirty two degrees ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000059_code.pcm,4215729157,701,4215729930,775,4215729944,4215731025,MSG_Result,1081,1,0,back ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""go back""}},""service"":""cmd"",""text"":""back ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000060_code.pcm,4215731254,943,4215732044,1087,4215732217,4215733019,MSG_Result,802,1,0,go back ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""go back""}},""service"":""cmd"",""text"":""go back ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000061_code.pcm,4215733227,807,4215734012,909,4215734051,4215735018,MSG_Result,967,1,0,help ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""help""}},""service"":""cmd"",""text"":""help ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000062_code.pcm,4215735142,944,4215735898,1061,4215736101,4215736960,MSG_Result,859,1,0,more hint ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""more hint""}},""service"":""cmd"",""text"":""more hint ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000063_code.pcm,4215737154,995,4215737907,1205,4215738164,4215739322,MSG_Result,1158,1,0,more hints ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""more hint""}},""service"":""cmd"",""text"":""more hints ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000064_code.pcm,4215739534,697,4215740304,773,4215740313,4215741283,MSG_Result,970,1,0,yes ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""confirm""}},""service"":""cmd"",""text"":""yes ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000065_code.pcm,4215741496,1027,4215742250,1210,4215742547,4215743461,MSG_Result,914,1,0,number one ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""one"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""number one ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000066_code.pcm,4215743645,598,4215744312,670,4215744325,0,MSG_Error,79222971,1,10015,,,,""
/fs/usb0/PcmRes/isr/English/Other/00000067_code.pcm,4215745121,934,4215745912,1089,4215746078,4215746936,MSG_Result,858,1,0,nine one,0,920,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""920"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""nine one"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""nine one"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000068_code.pcm,4215747206,1033,4215747959,1155,4215748256,4215749152,MSG_Result,896,1,0,number two ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""two"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""number two ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000069_code.pcm,4215749254,500,4215749811,558,4215749819,0,MSG_Error,79217477,1,10015,,,,""
/fs/usb0/PcmRes/isr/English/Other/00000070_code.pcm,4215750672,961,4215751457,1191,4215751649,0,MSG_Error,79215647,1,10015,,,,""
/fs/usb0/PcmRes/isr/English/Other/00000071_code.pcm,4215752613,1030,4215753397,1251,4215753660,4215754550,MSG_Result,890,1,0,number three ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""three"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""number three ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000072_code.pcm,4215754740,579,4215755399,663,4215755410,4215755977,MSG_Result,567,1,0,three,0,1084,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1084"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""three"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""three"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000073_code.pcm,4215756133,969,4215756921,1082,4215757125,4215757870,MSG_Result,745,1,0,nine three,0,924,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""924"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""nine three"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""nine three"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000074_code.pcm,4215758072,1015,4215758826,1095,4215759105,4215760163,MSG_Result,1058,1,0,number four ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""four"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""number four ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000075_code.pcm,4215760262,661,4215761001,740,4215761009,4215761879,MSG_Result,870,1,0,four,0,1219,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1219"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""four"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""four"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000076_code.pcm,4215762153,970,4215762943,1105,4215763147,4215764096,MSG_Result,949,1,0,nine four,0,989,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""989"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""nine four"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""nine four"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000077_code.pcm,4215764394,1183,4215765147,1373,4215765597,4215766432,MSG_Result,835,1,0,number five ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""five"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""number five ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000078_code.pcm,4215766652,791,4215767441,916,4215767465,4215768264,MSG_Result,799,1,0,five,0,1084,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""1084"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""five"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""five"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000079_code.pcm,4215768459,1117,4215769247,1355,4215769678,4215770568,MSG_Result,890,1,0,nine five,0,979,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""979"",""operation"":""SELECT"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""serial"":{""direct"":""+"",""offset"":""nine five"",""ref"":""ZERO""}}},""service"":""itemSelect"",""text"":""nine five"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000080_code.pcm,4215770841,1196,4215771625,1397,4215772058,4215773153,MSG_Result,1095,1,0,next page ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""next page""}},""service"":""cmd"",""text"":""next page ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000081_code.pcm,4215773243,798,4215773996,891,4215774069,4215775070,MSG_Result,1001,1,0,next ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""play control"",""name"":""next song""}},""service"":""cmd"",""text"":""next ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000082_code.pcm,4215775321,1429,4215776110,1597,4215776767,4215777582,MSG_Result,815,1,0,previous page ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""previous page""}},""service"":""cmd"",""text"":""previous page ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000083_code.pcm,4215777758,951,4215778543,1083,4215778726,4215779691,MSG_Result,965,1,0,previous ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""category"":""play control"",""name"":""previous song""}},""service"":""cmd"",""text"":""previous ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000084_code.pcm,4215779784,462,4215780348,567,4215780358,4215780981,MSG_Result,623,1,0,no ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""cancel""}},""service"":""cmd"",""text"":""no ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000085_code.pcm,4215781236,1015,4215782056,1106,4215782274,4215783416,MSG_Result,1142,1,0,start over ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""start over""}},""service"":""cmd"",""text"":""start over ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000086_code.pcm,4215783612,680,4215784352,741,4215784359,4215785412,MSG_Result,1053,1,0,sounds ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""sounds""}},""service"":""contacts"",""text"":""sounds ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000087_code.pcm,4215785666,781,4215786458,922,4215786471,4215787618,MSG_Result,1147,1,0,cancel ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""cancel""}},""service"":""cmd"",""text"":""cancel ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000088_code.pcm,4215787893,1126,4215788676,1229,4215789045,4215789676,MSG_Result,631,1,0,destination ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""destination""}},""service"":""contacts"",""text"":""destination ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000089_code.pcm,4215789784,1104,4215790535,1249,4215790954,4215791788,MSG_Result,834,1,0,navigation ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""navigation""}},""service"":""app"",""text"":""navigation ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000090_code.pcm,4215792008,1426,4215792763,1602,4215793455,4215794303,MSG_Result,848,1,0,navigation menu ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""navigation menu""}},""service"":""contacts"",""text"":""navigation menu ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000091_code.pcm,4215794496,722,4215795290,795,4215795298,4215796291,MSG_Result,993,1,0,navi ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""navi""}},""service"":""contacts"",""text"":""navi ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000092_code.pcm,4215796552,1071,4215797338,1303,4215797644,4215798747,MSG_Result,1103,1,0,navi menu ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":0.2,""rc"":0,""semantic"":{""slots"":{""name"":""navi menu""}},""service"":""contacts"",""text"":""navi menu ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000093_code.pcm,4215799023,1468,4215799808,1725,4215800514,4215801692,MSG_Result,1178,1,0,go to navigation ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""LAUNCH"",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""navigation""}},""service"":""app"",""text"":""go to navigation ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000094_code.pcm,4215801908,1047,4215802693,1202,4215802975,4215804159,MSG_Result,1184,1,0,go to navi ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7333000000000001,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""navi"",""poi"":""navi"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""go to navi ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000095_code.pcm,4215804367,623,4215805062,697,4215805071,4215805887,MSG_Result,816,1,0,phone ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""DIAL"",""pk_score"":1,""rc"":0,""service"":""telephone"",""text"":""phone ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000096_code.pcm,4215806084,969,4215806903,1155,4215807075,4215808180,MSG_Result,1105,1,0,a phone menu ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""DIAL"",""pk_score"":0.4667,""rc"":0,""service"":""telephone"",""text"":""a phone menu ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000097_code.pcm,4215808445,1117,4215809229,1240,4215809584,4215810754,MSG_Result,1170,1,0,go to phone ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":""ROUTE"",""pk_score"":0.7333000000000001,""rc"":0,""semantic"":{""slots"":{""endLoc"":{""city"":""CURRENT_CITY"",""ori_loc"":""phone"",""poi"":""phone"",""type"":""LOC_POI""},""startLoc"":{""city"":""CURRENT_CITY"",""poi"":""CURRENT_POI"",""type"":""LOC_POI""}}},""service"":""map"",""text"":""go to phone ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000098_code.pcm,4215810985,684,4215811723,741,4215811729,4215812669,MSG_Result,940,1,0,audio ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""audio""}},""service"":""cmd"",""text"":""audio ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000099_code.pcm,4215812865,838,4215813632,1064,4215813726,4215814691,MSG_Result,965,1,0,music ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""audio""}},""service"":""cmd"",""text"":""music ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000100_code.pcm,4215814887,747,4215815639,870,4215815645,4215816723,MSG_Result,1078,1,0,radio ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""radio""}},""service"":""app"",""text"":""radio ¡£"",""version"":""3.5.0.1190""}
"
/fs/usb0/PcmRes/isr/English/Other/00000101_code.pcm,4215816837,1080,4215817625,1328,4215817934,4215818902,MSG_Result,968,1,0,audio menu ¡£,0,0,"{""bislocalresult"":""1"",""language"":""en_us"",""nlocalconfidencescore"":""0"",""operation"":"""",""pk_score"":1,""rc"":0,""semantic"":{""slots"":{""name"":""audio""}},""service"":""cmd"",""text"":""audio menu ¡£"",""version"":""3.5.0.1190""}
"
