Time,PID,Name,CPU(%),RSS(B),VMS(B),Threads,Handles
2017-07-29 19:32:15,1624,TestISS-AIUI.exe,1.6,302960640,264216576,NotUsed,NotUsed
2017-07-29 19:32:16,1624,TestISS-AIUI.exe,53.1,312786944,274542592,NotUsed,NotUsed
2017-07-29 19:32:17,1624,TestISS-AIUI.exe,53.1,313765888,275537920,NotUsed,NotUsed
2017-07-29 19:32:18,1624,TestISS-AIUI.exe,44.6,301875200,262942720,NotUsed,NotUsed
2017-07-29 19:32:19,1624,TestISS-AIUI.exe,6.2,301875200,262942720,NotUsed,NotUsed
2017-07-29 19:32:20,1624,TestISS-AIUI.exe,3.1,301875200,262942720,NotUsed,NotUsed
2017-07-29 19:32:21,1624,TestISS-AIUI.exe,1.6,301875200,262942720,NotUsed,NotUsed
2017-07-29 19:32:22,1624,TestISS-AIUI.exe,54.7,312369152,274055168,NotUsed,NotUsed
2017-07-29 19:32:23,1624,TestISS-AIUI.exe,53.1,314159104,275935232,NotUsed,NotUsed
2017-07-29 19:32:24,1624,TestISS-AIUI.exe,46.8,302272512,263331840,NotUsed,NotUsed
2017-07-29 19:32:25,1624,TestISS-AIUI.exe,0.0,302272512,263331840,NotUsed,NotUsed
2017-07-29 19:32:26,1624,TestISS-AIUI.exe,1.6,302272512,263331840,NotUsed,NotUsed
2017-07-29 19:32:27,1624,TestISS-AIUI.exe,0.0,302272512,263331840,NotUsed,NotUsed
2017-07-29 19:32:28,1624,TestISS-AIUI.exe,51.5,312795136,274534400,NotUsed,NotUsed
2017-07-29 19:32:29,1624,TestISS-AIUI.exe,70.3,302563328,263655424,NotUsed,NotUsed
2017-07-29 19:32:30,1624,TestISS-AIUI.exe,7.8,302563328,263655424,NotUsed,NotUsed
2017-07-29 19:32:31,1624,TestISS-AIUI.exe,3.1,302563328,263655424,NotUsed,NotUsed
2017-07-29 19:32:32,1624,TestISS-AIUI.exe,15.6,308453376,271519744,NotUsed,NotUsed
2017-07-29 19:32:33,1624,TestISS-AIUI.exe,70.3,313761792,275406848,NotUsed,NotUsed
2017-07-29 19:32:34,1624,TestISS-AIUI.exe,49.2,304107520,265584640,NotUsed,NotUsed
2017-07-29 19:32:35,1624,TestISS-AIUI.exe,4.7,304107520,265584640,NotUsed,NotUsed
2017-07-29 19:32:36,1624,TestISS-AIUI.exe,4.7,302567424,263901184,NotUsed,NotUsed
2017-07-29 19:32:37,1624,TestISS-AIUI.exe,71.9,311939072,273399808,NotUsed,NotUsed
2017-07-29 19:32:38,1624,TestISS-AIUI.exe,45.3,312389632,273842176,NotUsed,NotUsed
2017-07-29 19:32:39,1624,TestISS-AIUI.exe,40.6,303460352,264544256,NotUsed,NotUsed
2017-07-29 19:32:40,1624,TestISS-AIUI.exe,14.1,303460352,264544256,NotUsed,NotUsed
2017-07-29 19:32:41,1624,TestISS-AIUI.exe,7.7,303460352,264544256,NotUsed,NotUsed
2017-07-29 19:32:42,1624,TestISS-AIUI.exe,17.2,303460352,264544256,NotUsed,NotUsed
2017-07-29 19:32:43,1624,TestISS-AIUI.exe,10.9,303460352,264544256,NotUsed,NotUsed
2017-07-29 19:32:44,1624,TestISS-AIUI.exe,12.3,309133312,270479360,NotUsed,NotUsed
2017-07-29 19:32:45,1624,TestISS-AIUI.exe,68.8,312758272,274157568,NotUsed,NotUsed
2017-07-29 19:32:46,1624,TestISS-AIUI.exe,53.1,314712064,276258816,NotUsed,NotUsed
2017-07-29 19:32:47,1624,TestISS-AIUI.exe,52.3,310321152,271351808,NotUsed,NotUsed
2017-07-29 19:32:48,1624,TestISS-AIUI.exe,7.8,302825472,263598080,NotUsed,NotUsed
2017-07-29 19:32:49,1624,TestISS-AIUI.exe,3.1,302825472,263598080,NotUsed,NotUsed
2017-07-29 19:32:50,1624,TestISS-AIUI.exe,9.4,302825472,263598080,NotUsed,NotUsed
2017-07-29 19:32:51,1624,TestISS-AIUI.exe,6.2,302825472,263598080,NotUsed,NotUsed
2017-07-29 19:32:52,1624,TestISS-AIUI.exe,6.3,302825472,263598080,NotUsed,NotUsed
2017-07-29 19:32:53,1624,TestISS-AIUI.exe,4.6,302825472,263598080,NotUsed,NotUsed
2017-07-29 19:32:54,1624,TestISS-AIUI.exe,48.5,312934400,274239488,NotUsed,NotUsed
2017-07-29 19:32:55,1624,TestISS-AIUI.exe,45.3,313712640,275013632,NotUsed,NotUsed
2017-07-29 19:32:56,1624,TestISS-AIUI.exe,53.1,303906816,264810496,NotUsed,NotUsed
2017-07-29 19:32:57,1624,TestISS-AIUI.exe,1.6,303906816,264810496,NotUsed,NotUsed
2017-07-29 19:32:58,1624,TestISS-AIUI.exe,6.3,303906816,264810496,NotUsed,NotUsed
2017-07-29 19:32:59,1624,TestISS-AIUI.exe,12.5,303935488,264863744,NotUsed,NotUsed
2017-07-29 19:33:00,1624,TestISS-AIUI.exe,15.4,303935488,264863744,NotUsed,NotUsed
2017-07-29 19:33:01,1624,TestISS-AIUI.exe,4.7,303935488,264863744,NotUsed,NotUsed
2017-07-29 19:33:02,1624,TestISS-AIUI.exe,39.1,312074240,273289216,NotUsed,NotUsed
2017-07-29 19:33:03,1624,TestISS-AIUI.exe,60.9,314892288,276172800,NotUsed,NotUsed
2017-07-29 19:33:04,1624,TestISS-AIUI.exe,29.7,304144384,265277440,NotUsed,NotUsed
2017-07-29 19:33:05,1624,TestISS-AIUI.exe,1.6,304144384,265277440,NotUsed,NotUsed
2017-07-29 19:33:06,1624,TestISS-AIUI.exe,13.8,308494336,269619200,NotUsed,NotUsed
2017-07-29 19:33:07,1624,TestISS-AIUI.exe,64.0,312545280,273764352,NotUsed,NotUsed
2017-07-29 19:33:08,1624,TestISS-AIUI.exe,58.2,303824896,265003008,NotUsed,NotUsed
2017-07-29 19:33:09,1624,TestISS-AIUI.exe,3.1,303824896,265003008,NotUsed,NotUsed
2017-07-29 19:33:10,1624,TestISS-AIUI.exe,9.4,303824896,265003008,NotUsed,NotUsed
2017-07-29 19:33:11,1624,TestISS-AIUI.exe,6.3,303824896,265003008,NotUsed,NotUsed
2017-07-29 19:33:12,1624,TestISS-AIUI.exe,12.5,303398912,264753152,NotUsed,NotUsed
2017-07-29 19:33:13,1624,TestISS-AIUI.exe,9.2,303398912,264761344,NotUsed,NotUsed
2017-07-29 19:33:14,1624,TestISS-AIUI.exe,12.5,309133312,270667776,NotUsed,NotUsed
2017-07-29 19:33:15,1624,TestISS-AIUI.exe,54.7,313442304,274993152,NotUsed,NotUsed
2017-07-29 19:33:16,1624,TestISS-AIUI.exe,65.6,302161920,262934528,NotUsed,NotUsed
2017-07-29 19:33:17,1624,TestISS-AIUI.exe,3.1,302161920,262934528,NotUsed,NotUsed
2017-07-29 19:33:18,1624,TestISS-AIUI.exe,3.1,302161920,262934528,NotUsed,NotUsed
2017-07-29 19:33:19,1624,TestISS-AIUI.exe,0.0,302161920,262934528,NotUsed,NotUsed
2017-07-29 19:33:20,1624,TestISS-AIUI.exe,0.0,302161920,262934528,NotUsed,NotUsed
2017-07-29 19:33:21,1624,TestISS-AIUI.exe,24.6,308084736,270598144,NotUsed,NotUsed
2017-07-29 19:33:22,1624,TestISS-AIUI.exe,76.6,313200640,274595840,NotUsed,NotUsed
2017-07-29 19:33:23,1624,TestISS-AIUI.exe,62.5,303722496,264806400,NotUsed,NotUsed
2017-07-29 19:33:24,1624,TestISS-AIUI.exe,7.8,303742976,264835072,NotUsed,NotUsed
2017-07-29 19:33:25,1624,TestISS-AIUI.exe,10.9,303742976,264835072,NotUsed,NotUsed
2017-07-29 19:33:26,1624,TestISS-AIUI.exe,9.4,303751168,264847360,NotUsed,NotUsed
2017-07-29 19:33:27,1624,TestISS-AIUI.exe,13.8,303751168,264855552,NotUsed,NotUsed
2017-07-29 19:33:28,1624,TestISS-AIUI.exe,12.5,302608384,263675904,NotUsed,NotUsed
2017-07-29 19:33:29,1624,TestISS-AIUI.exe,37.5,310579200,271814656,NotUsed,NotUsed
2017-07-29 19:33:30,1624,TestISS-AIUI.exe,78.1,302366720,262991872,NotUsed,NotUsed
2017-07-29 19:33:31,1624,TestISS-AIUI.exe,1.6,302366720,262991872,NotUsed,NotUsed
2017-07-29 19:33:32,1624,TestISS-AIUI.exe,1.6,302366720,262991872,NotUsed,NotUsed
2017-07-29 19:33:33,1624,TestISS-AIUI.exe,20.3,302379008,263004160,NotUsed,NotUsed
2017-07-29 19:33:34,1624,TestISS-AIUI.exe,7.7,302379008,263004160,NotUsed,NotUsed
2017-07-29 19:33:35,1624,TestISS-AIUI.exe,3.1,302379008,263004160,NotUsed,NotUsed
2017-07-29 19:33:36,1624,TestISS-AIUI.exe,37.5,311504896,272740352,NotUsed,NotUsed
2017-07-29 19:33:37,1624,TestISS-AIUI.exe,62.5,313090048,274403328,NotUsed,NotUsed
2017-07-29 19:33:38,1624,TestISS-AIUI.exe,29.7,302886912,264003584,NotUsed,NotUsed
2017-07-29 19:33:39,1624,TestISS-AIUI.exe,12.5,302899200,264015872,NotUsed,NotUsed
2017-07-29 19:33:40,1624,TestISS-AIUI.exe,4.7,302899200,264028160,NotUsed,NotUsed
2017-07-29 19:33:41,1624,TestISS-AIUI.exe,60.9,312700928,273903616,NotUsed,NotUsed
2017-07-29 19:33:42,1624,TestISS-AIUI.exe,59.4,303235072,263860224,NotUsed,NotUsed
2017-07-29 19:33:43,1624,TestISS-AIUI.exe,9.2,303235072,263860224,NotUsed,NotUsed
2017-07-29 19:33:44,1624,TestISS-AIUI.exe,1.6,303235072,263860224,NotUsed,NotUsed
2017-07-29 19:33:45,1624,TestISS-AIUI.exe,6.3,307892224,269496320,NotUsed,NotUsed
2017-07-29 19:33:46,1624,TestISS-AIUI.exe,64.1,311652352,273084416,NotUsed,NotUsed
2017-07-29 19:33:47,1624,TestISS-AIUI.exe,43.7,302243840,263323648,NotUsed,NotUsed
2017-07-29 19:33:48,1624,TestISS-AIUI.exe,12.5,302292992,263380992,NotUsed,NotUsed
2017-07-29 19:33:49,1624,TestISS-AIUI.exe,7.8,302292992,263380992,NotUsed,NotUsed
2017-07-29 19:33:50,1624,TestISS-AIUI.exe,10.9,302292992,263389184,NotUsed,NotUsed
2017-07-29 19:33:51,1624,TestISS-AIUI.exe,9.4,302292992,263389184,NotUsed,NotUsed
2017-07-29 19:33:52,1624,TestISS-AIUI.exe,71.8,312274944,273629184,NotUsed,NotUsed
2017-07-29 19:33:53,1624,TestISS-AIUI.exe,47.7,314368000,275841024,NotUsed,NotUsed
2017-07-29 19:33:54,1624,TestISS-AIUI.exe,39.1,302391296,262475776,NotUsed,NotUsed
2017-07-29 19:33:55,1624,TestISS-AIUI.exe,10.9,302403584,262488064,NotUsed,NotUsed
2017-07-29 19:33:56,1624,TestISS-AIUI.exe,7.8,302403584,262500352,NotUsed,NotUsed
2017-07-29 19:33:57,1624,TestISS-AIUI.exe,10.9,302403584,262500352,NotUsed,NotUsed
2017-07-29 19:33:58,1624,TestISS-AIUI.exe,9.4,302403584,262500352,NotUsed,NotUsed
2017-07-29 19:33:59,1624,TestISS-AIUI.exe,10.9,308297728,270688256,NotUsed,NotUsed
2017-07-29 19:34:00,1624,TestISS-AIUI.exe,69.2,313450496,274309120,NotUsed,NotUsed
2017-07-29 19:34:01,1624,TestISS-AIUI.exe,46.8,304091136,264228864,NotUsed,NotUsed
2017-07-29 19:34:02,1624,TestISS-AIUI.exe,1.6,304091136,264237056,NotUsed,NotUsed
2017-07-29 19:34:03,1624,TestISS-AIUI.exe,3.1,304091136,264237056,NotUsed,NotUsed
2017-07-29 19:34:04,1624,TestISS-AIUI.exe,3.1,304091136,264237056,NotUsed,NotUsed
2017-07-29 19:34:05,1624,TestISS-AIUI.exe,3.1,304091136,264237056,NotUsed,NotUsed
2017-07-29 19:34:06,1624,TestISS-AIUI.exe,62.5,313049088,273735680,NotUsed,NotUsed
2017-07-29 19:34:07,1624,TestISS-AIUI.exe,59.1,314318848,275075072,NotUsed,NotUsed
2017-07-29 19:34:08,1624,TestISS-AIUI.exe,14.1,304017408,264110080,NotUsed,NotUsed
2017-07-29 19:34:09,1624,TestISS-AIUI.exe,6.3,304029696,264110080,NotUsed,NotUsed
2017-07-29 19:34:10,1624,TestISS-AIUI.exe,12.5,304619520,264667136,NotUsed,NotUsed
2017-07-29 19:34:11,1624,TestISS-AIUI.exe,6.3,304619520,264667136,NotUsed,NotUsed
2017-07-29 19:34:12,1624,TestISS-AIUI.exe,4.7,304619520,264667136,NotUsed,NotUsed
2017-07-29 19:34:13,1624,TestISS-AIUI.exe,15.4,310284288,270516224,NotUsed,NotUsed
2017-07-29 19:34:14,1624,TestISS-AIUI.exe,62.5,315465728,275890176,NotUsed,NotUsed
2017-07-29 19:34:15,1624,TestISS-AIUI.exe,48.5,303140864,262823936,NotUsed,NotUsed
2017-07-29 19:34:16,1624,TestISS-AIUI.exe,4.7,303157248,262823936,NotUsed,NotUsed
2017-07-29 19:34:17,1624,TestISS-AIUI.exe,3.1,302403584,262201344,NotUsed,NotUsed
2017-07-29 19:34:18,1624,TestISS-AIUI.exe,29.7,310603776,271589376,NotUsed,NotUsed
2017-07-29 19:34:19,1624,TestISS-AIUI.exe,75.0,303714304,263462912,NotUsed,NotUsed
2017-07-29 19:34:20,1624,TestISS-AIUI.exe,0.0,303714304,263462912,NotUsed,NotUsed
2017-07-29 19:34:21,1624,TestISS-AIUI.exe,7.8,303751168,263462912,NotUsed,NotUsed
2017-07-29 19:34:22,1624,TestISS-AIUI.exe,4.6,303751168,263462912,NotUsed,NotUsed
2017-07-29 19:34:23,1624,TestISS-AIUI.exe,10.9,303751168,263462912,NotUsed,NotUsed
2017-07-29 19:34:24,1624,TestISS-AIUI.exe,21.9,309633024,270880768,NotUsed,NotUsed
2017-07-29 19:34:25,1624,TestISS-AIUI.exe,67.7,314134528,274337792,NotUsed,NotUsed
2017-07-29 19:34:26,1624,TestISS-AIUI.exe,34.4,303853568,263389184,NotUsed,NotUsed
2017-07-29 19:34:27,1624,TestISS-AIUI.exe,7.8,303857664,263389184,NotUsed,NotUsed
2017-07-29 19:34:28,1624,TestISS-AIUI.exe,10.9,303857664,263389184,NotUsed,NotUsed
2017-07-29 19:34:29,1624,TestISS-AIUI.exe,6.3,303886336,263442432,NotUsed,NotUsed
2017-07-29 19:34:30,1624,TestISS-AIUI.exe,57.8,314085376,274317312,NotUsed,NotUsed
2017-07-29 19:34:31,1624,TestISS-AIUI.exe,51.6,315383808,275644416,NotUsed,NotUsed
2017-07-29 19:34:32,1624,TestISS-AIUI.exe,15.4,304918528,264757248,NotUsed,NotUsed
2017-07-29 19:34:33,1624,TestISS-AIUI.exe,15.6,304918528,264757248,NotUsed,NotUsed
2017-07-29 19:34:34,1624,TestISS-AIUI.exe,7.8,304918528,264757248,NotUsed,NotUsed
2017-07-29 19:34:35,1624,TestISS-AIUI.exe,9.4,304918528,264757248,NotUsed,NotUsed
2017-07-29 19:34:36,1624,TestISS-AIUI.exe,15.6,310583296,270606336,NotUsed,NotUsed
2017-07-29 19:34:37,1624,TestISS-AIUI.exe,67.7,315092992,275263488,NotUsed,NotUsed
2017-07-29 19:34:38,1624,TestISS-AIUI.exe,23.4,304738304,264486912,NotUsed,NotUsed
2017-07-29 19:34:39,1624,TestISS-AIUI.exe,10.9,304738304,264486912,NotUsed,NotUsed
2017-07-29 19:34:40,1624,TestISS-AIUI.exe,12.5,303988736,264097792,NotUsed,NotUsed
2017-07-29 19:34:41,1624,TestISS-AIUI.exe,76.6,313278464,273809408,NotUsed,NotUsed
2017-07-29 19:34:42,1624,TestISS-AIUI.exe,26.5,304025600,263847936,NotUsed,NotUsed
2017-07-29 19:34:43,1624,TestISS-AIUI.exe,6.3,304025600,263847936,NotUsed,NotUsed
2017-07-29 19:34:44,1624,TestISS-AIUI.exe,9.4,304025600,263847936,NotUsed,NotUsed
2017-07-29 19:34:45,1624,TestISS-AIUI.exe,4.6,304025600,263847936,NotUsed,NotUsed
2017-07-29 19:34:46,1624,TestISS-AIUI.exe,39.0,312803328,273051648,NotUsed,NotUsed
2017-07-29 19:34:47,1624,TestISS-AIUI.exe,43.8,303648768,263303168,NotUsed,NotUsed
2017-07-29 19:34:48,1624,TestISS-AIUI.exe,0.0,303648768,263303168,NotUsed,NotUsed
2017-07-29 19:34:49,1624,TestISS-AIUI.exe,3.1,303648768,263303168,NotUsed,NotUsed
2017-07-29 19:34:50,1624,TestISS-AIUI.exe,6.2,303648768,263303168,NotUsed,NotUsed
2017-07-29 19:34:51,1624,TestISS-AIUI.exe,26.2,309530624,270610432,NotUsed,NotUsed
2017-07-29 19:34:52,1624,TestISS-AIUI.exe,93.8,304865280,264933376,NotUsed,NotUsed
2017-07-29 19:34:53,1624,TestISS-AIUI.exe,7.8,304865280,264933376,NotUsed,NotUsed
2017-07-29 19:34:54,1624,TestISS-AIUI.exe,6.3,304865280,264933376,NotUsed,NotUsed
2017-07-29 19:34:55,1624,TestISS-AIUI.exe,33.8,312872960,273063936,NotUsed,NotUsed
2017-07-29 19:34:56,1624,TestISS-AIUI.exe,67.1,304717824,264507392,NotUsed,NotUsed
2017-07-29 19:34:57,1624,TestISS-AIUI.exe,0.0,304717824,264507392,NotUsed,NotUsed
2017-07-29 19:34:58,1624,TestISS-AIUI.exe,10.9,304717824,264507392,NotUsed,NotUsed
2017-07-29 19:34:59,1624,TestISS-AIUI.exe,4.6,304717824,264507392,NotUsed,NotUsed
2017-07-29 19:35:00,1624,TestISS-AIUI.exe,17.2,303697920,263905280,NotUsed,NotUsed
2017-07-29 19:35:01,1624,TestISS-AIUI.exe,56.3,312287232,272904192,NotUsed,NotUsed
2017-07-29 19:35:02,1624,TestISS-AIUI.exe,52.3,313364480,274010112,NotUsed,NotUsed
2017-07-29 19:35:03,1624,TestISS-AIUI.exe,26.2,304246784,264060928,NotUsed,NotUsed
2017-07-29 19:35:04,1624,TestISS-AIUI.exe,9.2,304246784,264060928,NotUsed,NotUsed
2017-07-29 19:35:05,1624,TestISS-AIUI.exe,4.7,304246784,264060928,NotUsed,NotUsed
2017-07-29 19:35:06,1624,TestISS-AIUI.exe,76.6,314892288,275087360,NotUsed,NotUsed
2017-07-29 19:35:07,1624,TestISS-AIUI.exe,57.8,310665216,270290944,NotUsed,NotUsed
2017-07-29 19:35:08,1624,TestISS-AIUI.exe,15.6,303587328,263004160,NotUsed,NotUsed
2017-07-29 19:35:09,1624,TestISS-AIUI.exe,4.6,303587328,263004160,NotUsed,NotUsed
2017-07-29 19:35:10,1624,TestISS-AIUI.exe,10.9,303587328,263004160,NotUsed,NotUsed
2017-07-29 19:35:11,1624,TestISS-AIUI.exe,4.7,303587328,263004160,NotUsed,NotUsed
2017-07-29 19:35:12,1624,TestISS-AIUI.exe,64.1,314286080,274284544,NotUsed,NotUsed
2017-07-29 19:35:13,1624,TestISS-AIUI.exe,51.5,315953152,276054016,NotUsed,NotUsed
2017-07-29 19:35:14,1624,TestISS-AIUI.exe,46.9,303636480,263036928,NotUsed,NotUsed
2017-07-29 19:35:15,1624,TestISS-AIUI.exe,1.6,303636480,263036928,NotUsed,NotUsed
2017-07-29 19:35:16,1624,TestISS-AIUI.exe,4.7,303636480,263036928,NotUsed,NotUsed
2017-07-29 19:35:17,1624,TestISS-AIUI.exe,3.1,303636480,263036928,NotUsed,NotUsed
2017-07-29 19:35:18,1624,TestISS-AIUI.exe,59.4,314175488,274288640,NotUsed,NotUsed
2017-07-29 19:35:19,1624,TestISS-AIUI.exe,64.0,315285504,275394560,NotUsed,NotUsed
2017-07-29 19:35:20,1624,TestISS-AIUI.exe,29.7,305299456,265273344,NotUsed,NotUsed
2017-07-29 19:35:21,1624,TestISS-AIUI.exe,0.0,305299456,265273344,NotUsed,NotUsed
2017-07-29 19:35:22,1624,TestISS-AIUI.exe,3.1,305299456,265273344,NotUsed,NotUsed
2017-07-29 19:35:23,1624,TestISS-AIUI.exe,7.8,304549888,264654848,NotUsed,NotUsed
2017-07-29 19:35:24,1624,TestISS-AIUI.exe,65.7,313483264,273649664,NotUsed,NotUsed
2017-07-29 19:35:25,1624,TestISS-AIUI.exe,51.5,303915008,263372800,NotUsed,NotUsed
2017-07-29 19:35:26,1624,TestISS-AIUI.exe,12.5,303923200,263372800,NotUsed,NotUsed
2017-07-29 19:35:27,1624,TestISS-AIUI.exe,9.4,303923200,263372800,NotUsed,NotUsed
2017-07-29 19:35:28,1624,TestISS-AIUI.exe,4.7,303923200,263372800,NotUsed,NotUsed
2017-07-29 19:35:29,1624,TestISS-AIUI.exe,15.6,309800960,270598144,NotUsed,NotUsed
2017-07-29 19:35:30,1624,TestISS-AIUI.exe,63.1,314290176,274341888,NotUsed,NotUsed
2017-07-29 19:35:31,1624,TestISS-AIUI.exe,46.8,304168960,263745536,NotUsed,NotUsed
2017-07-29 19:35:32,1624,TestISS-AIUI.exe,1.6,304168960,263745536,NotUsed,NotUsed
2017-07-29 19:35:33,1624,TestISS-AIUI.exe,3.1,304168960,263745536,NotUsed,NotUsed
2017-07-29 19:35:34,1624,TestISS-AIUI.exe,0.0,304168960,263745536,NotUsed,NotUsed
2017-07-29 19:35:35,1624,TestISS-AIUI.exe,64.1,313909248,273965056,NotUsed,NotUsed
2017-07-29 19:35:36,1624,TestISS-AIUI.exe,50.0,315326464,275456000,NotUsed,NotUsed
2017-07-29 19:35:37,1624,TestISS-AIUI.exe,42.2,303755264,262836224,NotUsed,NotUsed
2017-07-29 19:35:38,1624,TestISS-AIUI.exe,0.0,303755264,262836224,NotUsed,NotUsed
2017-07-29 19:35:39,1624,TestISS-AIUI.exe,6.2,303755264,262836224,NotUsed,NotUsed
2017-07-29 19:35:40,1624,TestISS-AIUI.exe,9.4,303755264,262836224,NotUsed,NotUsed
2017-07-29 19:35:41,1624,TestISS-AIUI.exe,10.9,309641216,270802944,NotUsed,NotUsed
2017-07-29 19:35:42,1624,TestISS-AIUI.exe,67.2,315707392,275574784,NotUsed,NotUsed
2017-07-29 19:35:43,1624,TestISS-AIUI.exe,36.0,303333376,262139904,NotUsed,NotUsed
2017-07-29 19:35:44,1624,TestISS-AIUI.exe,6.2,303480832,262676480,NotUsed,NotUsed
2017-07-29 19:35:45,1624,TestISS-AIUI.exe,6.3,302661632,262062080,NotUsed,NotUsed
2017-07-29 19:35:46,1624,TestISS-AIUI.exe,59.3,313958400,274116608,NotUsed,NotUsed
2017-07-29 19:35:47,1624,TestISS-AIUI.exe,43.8,315596800,275775488,NotUsed,NotUsed
2017-07-29 19:35:48,1624,TestISS-AIUI.exe,32.3,303915008,262672384,NotUsed,NotUsed
2017-07-29 19:35:49,1624,TestISS-AIUI.exe,9.4,303955968,262746112,NotUsed,NotUsed
2017-07-29 19:35:50,1624,TestISS-AIUI.exe,9.4,303955968,262746112,NotUsed,NotUsed
2017-07-29 19:35:51,1624,TestISS-AIUI.exe,9.4,303955968,262746112,NotUsed,NotUsed
2017-07-29 19:35:52,1624,TestISS-AIUI.exe,3.1,303955968,262746112,NotUsed,NotUsed
2017-07-29 19:35:53,1624,TestISS-AIUI.exe,7.8,309841920,270610432,NotUsed,NotUsed
2017-07-29 19:35:54,1624,TestISS-AIUI.exe,71.9,315322368,274825216,NotUsed,NotUsed
2017-07-29 19:35:55,1624,TestISS-AIUI.exe,31.2,305496064,264925184,NotUsed,NotUsed
2017-07-29 19:35:56,1624,TestISS-AIUI.exe,13.8,305496064,264925184,NotUsed,NotUsed
2017-07-29 19:35:57,1624,TestISS-AIUI.exe,4.7,305496064,264925184,NotUsed,NotUsed
2017-07-29 19:35:58,1624,TestISS-AIUI.exe,6.2,305496064,264925184,NotUsed,NotUsed
2017-07-29 19:35:59,1624,TestISS-AIUI.exe,4.7,305524736,264982528,NotUsed,NotUsed
2017-07-29 19:36:00,1624,TestISS-AIUI.exe,18.7,311291904,271134720,NotUsed,NotUsed
2017-07-29 19:36:01,1624,TestISS-AIUI.exe,67.2,315072512,274608128,NotUsed,NotUsed
2017-07-29 19:36:02,1624,TestISS-AIUI.exe,58.5,305528832,264761344,NotUsed,NotUsed
2017-07-29 19:36:03,1624,TestISS-AIUI.exe,9.4,305528832,264761344,NotUsed,NotUsed
2017-07-29 19:36:04,1624,TestISS-AIUI.exe,3.1,305528832,264761344,NotUsed,NotUsed
2017-07-29 19:36:05,1624,TestISS-AIUI.exe,26.6,311304192,270700544,NotUsed,NotUsed
2017-07-29 19:36:06,1624,TestISS-AIUI.exe,85.9,304562176,263847936,NotUsed,NotUsed
2017-07-29 19:36:07,1624,TestISS-AIUI.exe,7.8,304562176,263847936,NotUsed,NotUsed
2017-07-29 19:36:08,1624,TestISS-AIUI.exe,3.0,303546368,262832128,NotUsed,NotUsed
2017-07-29 19:36:09,1624,TestISS-AIUI.exe,28.1,311160832,270983168,NotUsed,NotUsed
2017-07-29 19:36:10,1624,TestISS-AIUI.exe,53.1,303951872,263315456,NotUsed,NotUsed
2017-07-29 19:36:11,1624,TestISS-AIUI.exe,4.7,303951872,263315456,NotUsed,NotUsed
2017-07-29 19:36:12,1624,TestISS-AIUI.exe,1.6,303951872,263315456,NotUsed,NotUsed
2017-07-29 19:36:13,1624,TestISS-AIUI.exe,64.0,315219968,274939904,NotUsed,NotUsed
2017-07-29 19:36:14,1624,TestISS-AIUI.exe,51.6,305786880,264609792,NotUsed,NotUsed
2017-07-29 19:36:15,1624,TestISS-AIUI.exe,6.3,305786880,264609792,NotUsed,NotUsed
2017-07-29 19:36:16,1624,TestISS-AIUI.exe,10.8,305786880,264609792,NotUsed,NotUsed
2017-07-29 19:36:17,1624,TestISS-AIUI.exe,57.8,314327040,273186816,NotUsed,NotUsed
2017-07-29 19:36:18,1624,TestISS-AIUI.exe,46.9,304812032,263204864,NotUsed,NotUsed
2017-07-29 19:36:19,1624,TestISS-AIUI.exe,15.6,304836608,263245824,NotUsed,NotUsed
2017-07-29 19:36:20,1624,TestISS-AIUI.exe,3.1,304836608,263245824,NotUsed,NotUsed
2017-07-29 19:36:21,1624,TestISS-AIUI.exe,12.5,304836608,263245824,NotUsed,NotUsed
2017-07-29 19:36:22,1624,TestISS-AIUI.exe,3.1,304836608,263258112,NotUsed,NotUsed
2017-07-29 19:36:23,1624,TestISS-AIUI.exe,27.7,310718464,270573568,NotUsed,NotUsed
2017-07-29 19:36:24,1624,TestISS-AIUI.exe,70.3,315404288,274247680,NotUsed,NotUsed
2017-07-29 19:36:25,1624,TestISS-AIUI.exe,29.7,305491968,263757824,NotUsed,NotUsed
2017-07-29 19:36:26,1624,TestISS-AIUI.exe,3.1,305491968,263757824,NotUsed,NotUsed
2017-07-29 19:36:27,1624,TestISS-AIUI.exe,0.0,305491968,263757824,NotUsed,NotUsed
2017-07-29 19:36:28,1624,TestISS-AIUI.exe,1.6,305491968,263757824,NotUsed,NotUsed
2017-07-29 19:36:29,1624,TestISS-AIUI.exe,14.1,310120448,269275136,NotUsed,NotUsed
2017-07-29 19:36:30,1624,TestISS-AIUI.exe,69.2,313815040,272707584,NotUsed,NotUsed
2017-07-29 19:36:31,1624,TestISS-AIUI.exe,23.4,304762880,262987776,NotUsed,NotUsed
2017-07-29 19:36:32,1624,TestISS-AIUI.exe,7.8,304787456,263012352,NotUsed,NotUsed
2017-07-29 19:36:33,1624,TestISS-AIUI.exe,14.1,304787456,263012352,NotUsed,NotUsed
2017-07-29 19:36:34,1624,TestISS-AIUI.exe,6.3,304787456,263012352,NotUsed,NotUsed
2017-07-29 19:36:35,1624,TestISS-AIUI.exe,9.4,304807936,263045120,NotUsed,NotUsed
2017-07-29 19:36:36,1624,TestISS-AIUI.exe,60.9,314966016,273932288,NotUsed,NotUsed
2017-07-29 19:36:37,1624,TestISS-AIUI.exe,50.8,316657664,275705856,NotUsed,NotUsed
